Source,Target
human,HTR3B
human,AP4M1
human,OSMR
human,ARHGEF2
human,RASSF9
human,ZW10
human,BUB3
human,REPS2
human,SLC24A1
human,DDX21
human,ZBED1
human,DEDD
human,SLC16A7
human,KCNAB3
human,SLC33A1
human,HACD1
human,DCLK1
human,ZMYM4
human,ZMYM3
human,ZMYM6
human,ZMYM5
human,RAD17P2
human,RAD17P1
human,LRRFIP1
human,LRRFIP2
human,BMP15
human,LGI1
human,AURKB
human,XPR1
human,FCMR
human,LARGE1
human,VAPB
human,VAPA
human,MTA2
human,TIAF1
human,NOLC1
human,MAGI1
human,LRAT
human,DLGAP2
human,DLGAP1
human,RAB11B
human,DLG5
human,PTTG1
human,IL32
human,CCPG1
human,TBRG4
human,PNMA1
human,NOG
human,MSC
human,CRLF1
human,GCNT3
human,UBE2L6
human,GCM2
human,GPR50
human,DHRS3
human,RPS6KA5
human,NUMBL
human,CACNA2D2
human,AIMP1
human,TSPOAP1
human,MFHAS1
human,PDLIM7
human,MAPKAPK2
human,STK17B
human,STK17A
human,CYTH3
human,CYTH2
human,CYTH1
human,ITGB1BP1
human,PIWIL1
human,BCL7C
human,BCL7B
human,COPB2
human,WDR46
human,ZBTB22
human,MED14
human,GPR37L1
human,NPIPA1
human,TAAR2
human,TAAR3P
human,ADGRG1
human,GPR55
human,GPR53P
human,GPR52
human,S1PR2
human,SRSF11
human,ATP6V1F
human,SNORD29
human,SNORD31
human,SNORD30
human,SNORD28
human,SNORD27
human,SNORD26
human,SNORD25
human,SNORD22
human,SOCS6
human,CD83
human,ZNF235
human,ASIC3
human,KCNB2
human,MMP20
human,KLF4
human,NREP
human,PTER
human,COPS2
human,TRIP13
human,TRIP12
human,TRIP11
human,TRIP10
human,HMGN3
human,TRIP4
human,ZNHIT3
human,GTF3C5
human,GTF3C4
human,GTF3C3
human,B4GALT6
human,CD163
human,TGM5
human,B4GALT5
human,CNOT8
human,TCEAL1
human,GLP2R
human,VAMP3
human,SNAP29
human,EFTUD2
human,TAOK2
human,NDST3
human,RPL23
human,CER1
human,SLC9A3R2
human,TXNL1
human,SLIT2
human,UBE4A
human,LHX2
human,SLC22A6
human,ITGBL1
human,PPIG
human,LONP1
human,CPNE6
human,RAB33A
human,RAB28
human,KL
human,RAB9BP1
human,RAB9A
human,SLC9A3R1
human,NRXN3
human,ADIPOQ
human,KIF3B
human,ZFYVE9
human,PLAA
human,PPT2
human,TM9SF2
human,SLC22A8
human,COX5A
human,NRXN1
human,NRXN2
human,GRHPR
human,OTOF
human,COG1
human,TSIX
human,COX6CP1
human,COX5AP1
human,COX7CP1
human,LIPG
human,SLC22A14
human,SLC22A13
human,CIAO1
human,TGFBRAP1
human,HS6ST1
human,NMT2
human,CD101
human,STOML1
human,RECQL5
human,RECQL4
human,GRAP2
human,SELENOF
human,LPXN
human,ZRANB2
human,TMPRSS11D
human,PEX16
human,SNRNP40
human,ARHGAP29
human,MED21
human,FAM189A2
human,TJP2
human,FADS2
human,DDX23
human,CRIPT
human,CYP7B1
human,HAND1
human,ZNF264
human,NTN1
human,KCNK6
human,CDYL
human,CDY2A
human,ECEL1
human,ABCG2
human,MYLKP1
human,OR7E22P
human,OR7E21P
human,CHST2
human,NCR2
human,NCR1
human,MED23
human,MED17
human,MED26
human,MED27
human,MED7
human,QKI
human,ITM2B
human,GSTO1
human,AIM2
human,MAP4K4
human,LY86
human,EIF2AK3
human,ITM2A
human,GGPS1
human,HOMER3
human,HOMER2
human,HOMER1
human,FHL5
human,ARHGEF6
human,RASAL2
human,PICK1
human,HAND2
human,AKAP7
human,IL27RA
human,SH3BP5
human,PCYT1B
human,CHST3
human,EIF4E2
human,AKAP6
human,THEMIS2
human,ATG5
human,ROCK2
human,NAPSA
human,MED20
human,CABP1
human,MAPK8IP1
human,ONECUT2
human,SLC25A27
human,STX8
human,CHST10
human,PIGL
human,PIGB
human,PGS1
human,PSMF1
human,KIF23
human,AKAP5
human,TBX4
human,SLC4A7
human,SLC4A8
human,MYOT
human,MAGED1
human,RPH3AL
human,XAGE2
human,PAGE4
human,ADAMTS4
human,ADAMTS3
human,ADAMTS2
human,ADAMTS1
human,PMPCB
human,FXR2
human,GAL3ST1
human,STXBP5L
human,LITAF
human,SPTLC2
human,GDF15
human,TBPL1
human,NPEPPS
human,EEF1E1
human,SCAMP1
human,TECR
human,VPS4B
human,MPDU1
human,GOSR1
human,TMEM59
human,BAG5
human,BAG4
human,BAG3
human,BAG2
human,POLR1C
human,ZNF254
human,GMFG
human,PTGES
human,TP53I11
human,EI24
human,TP53I3
human,CIR1
human,NRG2
human,IGDCC3
human,RAB3D
human,APBA3
human,CXCL14
human,ATP6V1G1
human,ATP5MF
human,SPAG7
human,MRPL33
human,SEC22B
human,MACROH2A1
human,ATP5MPL
human,CHD1L
human,VPS26A
human,CCL4L2
human,MINPP1
human,H6PD
human,BCAR1
human,HPCX
human,GTPBP1
human,GABBR2
human,GTF2IRD1
human,GOSR2
human,NR1D1
human,GDF3
human,CLOCK
human,SPAG6
human,BABAM2
human,CDC42BPB
human,SOX13
human,PREPL
human,APOBEC3B
human,ENTPD4
human,RBM39
human,KIF20B
human,CREB5
human,MAD2L1BP
human,PRDX6
human,WTAP
human,AKAP12
human,IER2
human,CYTIP
human,OR1R1P
human,SMAD5-AS1
human,PITPNM1
human,PDIA4
human,NFE2L3
human,RNF14
human,VPS9D1
human,CARTPT
human,RAB36
human,RIN1
human,NCOR1
human,NCOR2
human,GDA
human,RNF7
human,MTRF1
human,TRAF4
human,ABCG1
human,CELSR1
human,KLK4
human,TCL1B
human,AATK
human,GUCA1C
human,SNCAIP
human,RGS6
human,CLCA3P
human,GNA14
human,NUP155
human,SEC24C
human,TESMIN
human,CLCA2
human,ISG15
human,FEZ2
human,FEZ1
human,ARHGEF10
human,ZNF592
human,IKBKE
human,MORF4L2
human,SH3PXD2A
human,MICAL2
human,CTR9
human,PPM1F
human,GCC2
human,RALGPS1
human,MTFR1
human,PLCH2
human,TTC37
human,HS2ST1
human,TTLL4
human,SOCS5
human,MDC1
human,IQCB1
human,ZNF516
human,PDE4DIP
human,CEP135
human,LPIN2
human,MARF1
human,DZIP3
human,SAFB2
human,ZNF432
human,EIF5B
human,IPO13
human,WSCD2
human,SDC3
human,SLC25A44
human,KIAA0040
human,TTI1
human,PPIP5K1
human,PHF14
human,FAM53B
human,DEPDC5
human,KDM4A
human,N4BP1
human,LRRC14
human,CLINT1
human,VGLL4
human,GREB1
human,NUP93
human,BZW1
human,UBE3C
human,PRORP
human,RAPGEF2
human,EMC2
human,EDEM1
human,CROCC
human,TRAM2
human,PUM1
human,RIMS2
human,ESPL1
human,PPP6R2
human,CEP57
human,KIAA0100
human,DHX34
human,ST18
human,ULK2
human,PCDHGA8
human,HERPUD1
human,KIAA0355
human,RUBCN
human,USP6NL
human,FAM131B
human,AQR
human,SEC14L5
human,ECE2
human,ADAMTSL2
human,CCDC144A
human,GPRIN2
human,NOS1AP
human,SEMA3E
human,UTP14C
human,TMEM63A
human,ZNF646
human,RAB11FIP3
human,SECISBP2L
human,KIAA0408
human,DCAF1
human,CEP104
human,DOCK4
human,SART3
human,HDAC9
human,KNTC1
human,USP34
human,GPRASP1
human,CCP110
human,SETD1A
human,LAPTM4A
human,IFT140
human,ARHGAP32
human,ACAP1
human,ZNF536
human,CLSTN3
human,TCAF1
human,SLK
human,PHACTR2
human,RIPOR2
human,SNPH
human,PCDHA9
human,ZSCAN12
human,STARD8
human,TBKBP1
human,KMT2B
human,FRMPD4
human,HDAC4
human,TOX
human,MLEC
human,LZTS3
human,KIAA0513
human,ZFYVE16
human,SUSD6
human,JADE3
human,PCLAF
human,RASSF2
human,RAPGEF5
human,TMEM94
human,BCLAF1
human,EIF4A3
human,ATG13
human,TM9SF4
human,KIAA0232
human,TBC1D5
human,PIEZO1
human,RNF144A
human,MATR3
human,RIMS3
human,SNX17
human,DHX38
human,KIAA0586
human,DLGAP5
human,MTSS1
human,SPCS2
human,BMS1
human,PTDSS1
human,SERTAD2
human,CKAP5
human,MAML1
human,PHYHIP
human,TATDN2
human,IST1
human,MRPL19
human,DAZAP2
human,TOMM20
human,SCRN1
human,SPOCK2
human,IP6K1
human,KIAA0087
human,RNF40
human,CTIF
human,DELE1
human,EFCAB14
human,SFI1
human,GIT2
human,URB2
human,KEAP1
human,NUP58
human,TSC22D2
human,CUL7
human,RB1CC1
human,ARMCX2
human,ARHGAP11A
human,SPATA2
human,ARHGEF11
human,RGP1
human,ARHGEF17
human,DNAJC6
human,TRIM14
human,ZNF623
human,JAKMIP2
human,MELK
human,FAM30A
human,LCMT2
human,GINS1
human,ZEB2
human,TESPA1
human,ZBTB24
human,PLEKHM1
human,HEPH
human,ELMO1
human,GAB2
human,C2CD5
human,MFAP3L
human,ZNF518A
human,KIAA0753
human,EPM2AIP1
human,RUSC2
human,C2CD2L
human,FARP2
human,KIAA0319
human,CEP350
human,PPP1R26
human,CEP170
human,LRIG2
human,PSMD6
human,MED24
human,MAGI2
human,TRIL
human,TRIM66
human,PJA2
human,TOMM70
human,SETDB1
human,AREL1
human,SEC24D
human,FCHSD2
human,TLK1
human,URB1
human,ZC3H11A
human,TOX4
human,DDX46
human,ZBTB39
human,TRANK1
human,TBC1D4
human,POM121
human,LRRC37A
human,OSBPL2
human,RHOBTB1
human,SMG7
human,ZBED4
human,PLPPR4
human,NUAK1
human,SNAP91
human,TELO2
human,TECPR2
human,FIG4
human,WASHC5
human,UBAP2L
human,SV2B
human,SV2A
human,SRGAP3
human,MRC2
human,KLHL21
human,RBM19
human,SGSM2
human,SLC35E2A
human,AP5Z1
human,G3BP2
human,DENND4B
human,RABGAP1L
human,TMCC2
human,ARHGAP44
human,SUPT7L
human,ATP2C2
human,ARNT2
human,FAM20B
human,NCAPD2
human,SEC16A
human,KBTBD11
human,RNF10
human,IQSEC1
human,ZBTB40
human,PAN2
human,ZBTB5
human,LPGAT1
human,MFN2
human,KIF14
human,JOSD1
human,HELZ
human,PUM3
human,P2RY14
human,MAFB
human,CD302
human,DCLRE1A
human,ARHGAP25
human,RBM8A
human,DLEC1
human,EXOG
human,XYLB
human,OXSR1
human,GFPT2
human,CRYZL1
human,MAGEC1
human,WDR1
human,AMMECR1
human,GOLGA5
human,HS3ST4
human,HS3ST3B1
human,HS3ST3A1
human,HS3ST2
human,HS3ST1
human,USP15
human,USP12P1
human,USP3
human,MVP
human,SLC23A2
human,SLC23A1
human,MYCLP3
human,FGF19
human,TNFSF15
human,THRAP3
human,MED12
human,MED13
human,NR1I3
human,NR1H4
human,NUP153
human,CCS
human,NR1D2
human,CLEC2B
human,RBX1
human,DOP1B
human,FGFBP1
human,THOC1
human,REC8
human,RCE1
human,HNRNPDL
human,DMTF1
human,PPP4R1
human,SLC12A6
human,PTBP3
human,KCNE2
human,DGCR2
human,CASP8AP2
human,ELK2BP
human,SCO2
human,AKT3
human,MED6
human,NR2E3
human,NAALAD2
human,NAALADL1
human,ACOT8
human,ABI1
human,GNPDA1
human,KCNE3
human,ZBTB33
human,TANK
human,SRA1
human,HDAC6
human,HDAC5
human,PDCD6IP
human,PDCD6
human,BCL2L10
human,BCL2L11
human,SH2B3
human,GNE
human,HCN4
human,INSL5
human,FRAT1
human,TROAP
human,MED16
human,PIGK
human,CASKP1
human,SHROOM2P1
human,ARSLP1
human,ARSDP1
human,CHAF1A
human,PARP2
human,PARP3
human,TOM1L1
human,HMGXB4
human,TOM1
human,SH2D3C
human,SH2D3A
human,MAMLD1
human,CST8
human,RANBP9
human,DNAJB6
human,SLC17A4
human,SMC4
human,GJC1
human,AP1M2
human,UBA2
human,SAE1
human,FARSB
human,ABCC5
human,ABCB6
human,DNM1L
human,ABCC9
human,ABCF2
human,NR1H3
human,COX17
human,VDAC1P2
human,SCAMP2
human,SCAMP3
human,IL18BP
human,RWDD2B
human,MUC12
human,DPP3
human,SNUPN
human,HUWE1
human,PTPRU
human,TSPAN32
human,TSSC4
human,ATP9A
human,PDCD7
human,GPC6
human,USH1C
human,PQBP1
human,EDIL3
human,HHLA1
human,CERT1
human,KCNK7
human,UST
human,ARPC5
human,ARPC4
human,ARPC3
human,ARPC1B
human,ACTR3
human,ACTR2
human,TSPAN5
human,TSPAN3
human,TSPAN2
human,NUBP2
human,TSFM
human,TSPAN1
human,PPIF
human,CTDSP2
human,TRIM10
human,MKRN3-AS1
human,ARPC2
human,SGK2
human,RAD50
human,KIF20A
human,PREB
human,HIPK3
human,FEM1B
human,ENAM
human,EMWX
human,ACTR1B
human,ACTR1A
human,ARL4C
human,ARL4A
human,RASGRP1
human,DNAL4
human,ZNF263
human,LRPPRC
human,FRY
human,PDIA6
human,TRAP1
human,OPTN
human,BCAP31
human,NAMPT
human,CELA3A
human,RBM12
human,YAF2
human,ARFRP1
human,TOB1
human,LINC01587
human,AKAP9
human,CLEC3A
human,FAM13A
human,G3BP1
human,SUGP2
human,EBI3
human,ADGRG2
human,MBNL2
human,HNRNPA3P1
human,ABI2
human,CEBPZ
human,PLXNC1
human,TRIM28
human,RASA4
human,AASS
human,PDZK1IP1
human,ATP6AP2
human,FARP1
human,LPAR6
human,LPCAT3
human,WASF2
human,CHST4
human,SLC25A13
human,SLC25A15
human,CFM1
human,ZNF197
human,SERF2
human,DHRS9
human,RCL1
human,ZNF256
human,SORBS3
human,CNIH1
human,TENM1
human,RBM7
human,RBM6
human,RBM5
human,LHFPL2
human,LHFPL6
human,VDAC1P5
human,TNK2
human,ALYREF
human,TXNDC9
human,RNF41
human,TSHZ1
human,ALG3
human,PRMT3
human,PSME3
human,MPHOSPH9
human,MPHOSPH10
human,MPHOSPH6
human,NME6
human,DHRS2
human,CALCRL
human,NUTF2
human,MPZL2
human,TRIM13
human,PATJ
human,USPL1
human,EIF1
human,TOPORS
human,FLOT1
human,DDX39A
human,PSMD14
human,SSX3
human,OLIG2
human,PRG4
human,CTDSPL
human,ANGPTL7
human,KLRG1
human,GDF11
human,TRIB1
human,GPA33
human,ZNF443
human,CD96
human,PLIN3
human,MFSD10
human,STX6
human,COQ7
human,NBR2
human,RCAN2
human,MSLN
human,LRRC23
human,LRRC17
human,RASGRP2
human,HNRNPR
human,SLC35B1
human,DCAF7
human,AP3S2
human,MRPS31
human,CALCOCO2
human,KCNMB2
human,GPHN
human,RABEPK
human,TIMM17B
human,SLC17A2
human,RIDA
human,POP7
human,GLYAT
human,SRRM1
human,SPRY3
human,SPRY1
human,SPRY2
human,STAM2
human,HCG9
human,CNKSR1
human,ABCC4
human,DENND4A
human,IGSF6
human,SF3B4
human,CDK2AP2
human,IRX5
human,RAMP2
human,RAMP1
human,RAMP3
human,ZMPSTE24
human,AKAP8
human,FSTL3
human,STUB1
human,STAG1
human,NET1
human,UBE4B
human,EFS
human,PRSS16
human,SIGMAR1
human,DSCR4
human,BET1
human,CWC27
human,SAP18
human,SMNDC1
human,BCAS2
human,RGS19
human,LILRB2
human,EIF1B
human,SPEG
human,SF3A1
human,TRAIP
human,DNAJA2
human,BCKDK
human,MAEA
human,APC2
human,PAK4
human,MARCHF6
human,KATNB1
human,DLEU1
human,SNAPC5
human,MMDK
human,CTPP
human,APBB3
human,ZNF267
human,CCNO
human,VPS26C
human,TCIRG1
human,RTN3
human,LANCL1
human,NMUR1
human,B3GALT5
human,TNIP1
human,LAMC3
human,IKZF1
human,CRISP3
human,SMYD5
human,KLHL41
human,RRAGB
human,SIRPB1
human,AKR1A1
human,EMC8
human,RXYLT1
human,CNPY2
human,B3GNT3
human,CLEC4M
human,TLR6
human,MRVI1
human,PCGF3
human,H4C10P
human,H3P26
human,H2BC16P
human,H2AC5P
human,TFG
human,PKDREJ
human,CCL26
human,TRDN
human,TRIM22
human,ABCA7
human,ABCA10
human,ABCA9
human,ABCA8
human,WARS2
human,HMGB1P5
human,HMGB1P4
human,HMGB1P3
human,HMGB1P1
human,NPM3
human,NPM2
human,HMG20B
human,HMG20A
human,KLF2
human,MICU1
human,CACNG3
human,CACNG2
human,CITED2
human,SEMA3A
human,TUBA1B
human,IRF9
human,BPNT1
human,TUBB3
human,TUBB4A
human,TUBB4B
human,BTN3A3
human,BTN2A2
human,MHW1
human,SYCP2
human,SCML2
human,CEPT1
human,CORO2B
human,NOD1
human,ANAPC10
human,PRG3
human,DLC1
human,ATP8A1
human,NDRG1
human,MYL9
human,RACK1
human,PEMT
human,PIAS3
human,ST3GAL6
human,NDC80
human,CPQ
human,WFDC2
human,SPAG11B
human,MYCNOS
human,BASP1
human,IFITM3
human,RAPGEF3
human,NSA2
human,YAP1
human,SNAI1P1
human,SPON2
human,SPON1
human,PRMT5
human,TESK2
human,CD2BP2
human,UBAC1
human,CDIPT
human,PGRMC2
human,ARIH2
human,TUBGCP3
human,SEC24B
human,CFDP1
human,TMEM147
human,RBM14
human,LYPLA1
human,CDC42EP2
human,EMG1
human,IFI30
human,C1D
human,OLFM1
human,TIMM17A
human,N4BP2L2
human,ZER1
human,MCRS1
human,LRRN2
human,FAM3C
human,ACAA2
human,PPIE
human,VAV3
human,TOMM40
human,TAB1
human,ECI2
human,HAX1
human,GPNMB
human,BAIAP2
human,MAD2L2
human,TACC3
human,MERTK
human,CLEC10A
human,SLC30A9
human,PIBF1
human,PPIH
human,COG5
human,ZNHIT1
human,FST
human,TIMM44
human,PFDN6
human,ZBTB18
human,HMGN4
human,TADA3
human,TRIM38
human,ATP5PD
human,UBE2E3
human,SLC25A17
human,SLC9A6
human,EIF3M
human,HOXB13
human,NXF1
human,SEC23B
human,SEC23A
human,C1orf61
human,CAP2
human,CAP1
human,CREB3
human,LRRC41
human,VTI1B
human,CRTAP
human,SYNCRIP
human,VAT1
human,STK25
human,ENOX2
human,UNC13B
human,CARM1
human,NCOA2
human,SEMA6C
human,SEMA6B
human,SEMA4F
human,SEMA4D
human,SEMA4B
human,SEMA3C
human,APPBP2
human,MYBBP1A
human,FBLN5
human,FBXW10
human,CIB2
human,CIB1
human,ZNF211
human,DDX17
human,DEAF1
human,CHERP
human,KAT5
human,HYOU1
human,IPO8
human,IPO7
human,NOP56
human,NEBL
human,PITRM1
human,ATG7
human,ZNRD2
human,RNASEH2A
human,P3H3
human,UBD
human,BATF
human,GLRX3
human,DCTN2
human,ANP32B
human,LAMTOR5
human,PROCR
human,PSORS4
human,TM9SF1
human,PRDX4
human,ARL6IP5
human,AGR2
human,ARPC1A
human,HTATIP2
human,AGPAT1
human,AGPAT2
human,RPP30
human,RPP38
human,SPTLC1
human,SLC35A1
human,SLC19A2
human,IFI44
human,OLFM4
human,CXCL13
human,ARFGEF2
human,ARFGEF1
human,AKAP3
human,RABAC1
human,SLC34A2
human,SLU7
human,DPYSL4
human,SIVA1
human,MRPL28
human,CCT7
human,CCT4
human,CCT2
human,NPC2
human,GNLY
human,TACC2
human,SORBS1
human,IFITM2
human,COLEC10
human,POMT1
human,MAB21L2
human,TXNRD2
human,MTHFS
human,DRAP1
human,SCGN
human,DNPH1
human,SMC2
human,PRPF8
human,ERN2
human,TRAPPC2B
human,AHSA1
human,SLCO1B1
human,USP16
human,CDC42EP3
human,SH2B2
human,PAIP1
human,PAICS
human,TBL3
human,MXD4
human,P3H4
human,ST6GALNAC2
human,PDLIM5
human,TRIM3
human,ERLIN1
human,HEXIM1
human,SPAG5
human,RBCK1
human,STAMBP
human,TGOLN2
human,ARID3B
human,POLR3F
human,POLR3G
human,POLR3C
human,IVNS1ABP
human,TRIM16
human,MYL12A
human,TXNIP
human,TAF6L
human,PDPN
human,POSTN
human,ATP5MG
human,RASL10A
human,GAS2L1
human,RAD51AP1
human,RGS14
human,LEFTY1
human,HHCM
human,EXOC5
human,NPRL2
human,IGF2BP1
human,IGF2BP3
human,IGF2BP2
human,CAMKK2
human,SCGB1D2
human,SCGB1D1
human,PRELID3A
human,MTX2
human,YKT6
human,SPINT2
human,PMVK
human,DMRT2
human,KHDRBS3
human,KHDRBS1
human,CELF1
human,CELF2
human,LBX1
human,KLF1
human,CXCR6
human,CTCF
human,TSBP1
human,CD226
human,FARS2
human,CGRRF1
human,CGREF1
human,RRAGA
human,DCTN6
human,GNA13
human,TNFSF13B
human,DURS1
human,CSPG5
human,AVIL
human,B3GNT2
human,GNB5
human,EBP
human,DLL3
human,CLDN16
human,PNMA2
human,CRSP5
human,FUT9
human,GMEB1
human,RRH
human,CCT6B
human,CCT8
human,CNPY3
human,CORIN
human,FAM189B
human,USP39
human,POLD3
human,CERS1
human,TBR1
human,AP4B1
human,NRG3
human,UGT2B11
human,POLQ
human,SLC12A7
human,OGA
human,NFAT5
human,NUDC
human,PTGES3
human,YME1L1
human,TCFL5
human,PLK4
human,STAG3
human,STAG2
human,SIX2
human,RFPL3S
human,RFPL3
human,RFPL2
human,RFPL1S
human,RBBP9
human,RAI2
human,RAI1
human,PTTG2
human,PHTF1
human,MAP3K2
human,MASP2
human,KLRA1P
human,KIF1C
human,GRAP
human,OFD1P18Y
human,CHL1
human,CAPN9
human,GIPC1
human,TRAF3IP2
human,PLAC1
human,NUP50
human,NES
human,KDM5B
human,TOB2
human,HBS1L
human,AHCYL1
human,PLK2
human,ZMYND11
human,SRSF10
human,ZBTB6
human,DHS
human,POP4
human,ARPP19
human,ARPP21
human,ZNF271P
human,ZNF234
human,ZNF266
human,ZNF274
human,NEK6
human,WDR4
human,SLC17A3
human,NCKAP1
human,IQGAP2
human,NUDCP2
human,NUDCP1
human,VAMP5
human,ZNF273
human,ZNF460
human,ZNF268
human,MTHFD2
human,OR5I1
human,RPP40
human,CYSLTR1
human,SEPTIN9
human,SEC24A
human,CCR9
human,GJB6
human,SDCCAG8
human,ENTR1
human,HSPH1
human,STARD10
human,WASF3
human,NOXA1
human,UTP14A
human,CPLX2
human,CPLX1
human,SPINT3
human,FRS3
human,FRS2
human,OR7E14P
human,OR7E13P
human,OR7E12P
human,OR7E11P
human,OR7E10P
human,DIAPH2-AS1
human,NEU3
human,FAXDC2
human,FAM114A2
human,NPM1P19
human,NPM1P18
human,NPM1P17
human,NPM1P7
human,NPM1P14
human,NPM1P13
human,NPM1P12
human,NPM1P11
human,NPM1P10
human,ZNF275
human,ALDH1L1
human,FTCD
human,PPP1R17
human,TUBGCP2
human,CLPX
human,PDE10A
human,SRCAP
human,PPP1R13L
human,CD3EAP
human,CCL27
human,HPSE
human,RUVBL2
human,PGRMC1
human,CYP46A1
human,LILRB1
human,SLC26A1
human,ADAM28
human,SLC22A7
human,ARID5A
human,HCP5
human,TSPAN9
human,USP20
human,USP19
human,HCST
human,CD300C
human,ME3
human,NMU
human,FGL2
human,EDDM3A
human,CFHR4
human,CFHR3
human,SMR3B
human,ACTL7B
human,ACTL7A
human,C1QL1
human,MRPS30
human,WDR3
human,NPFFR2
human,PROKR1
human,GPR83
human,RAB10
human,PPARGC1A
human,MALT1
human,MMP24
human,LYVE1
human,PPBPP2
human,YIF1A
human,CPSF4
human,JTB
human,RUNDC3A
human,DHRS4
human,BRD8
human,MTMR11
human,BLCAP
human,MAN1A2
human,TRAFD1
human,TXNL4A
human,PNPLA6
human,SUGT1
human,UTS2
human,GADD45G
human,EDAR
human,PAPOLA
human,TCERG1
human,MAGED2
human,BTNL3
human,EHMT2
human,COPS8
human,RNPS1
human,FASTK
human,SUB1
human,SMPDL3A
human,DBF4
human,SPIN1
human,RALBP1
human,SRSF8
human,APOBEC2
human,MORF4L1
human,MORF4
human,PRDX3
human,GPR75
human,EHD1
human,AFG3L2
human,POP1
human,UGT2A1
human,PRSS21
human,MSL3
human,C11orf58
human,KDELR1
human,SF3A3
human,AP3M2
human,STARD3
human,HNRNPA0
human,BTG3
human,CBX1
human,SEC61B
human,TOMM34
human,PDIA5
human,SERINC3
human,OS9
human,PNRC1
human,TMED2
human,LMAN2
human,ERP29
human,MLLT11
human,STIP1
human,IFI44L
human,ACOT2
human,RAB40B
human,EBNA1BP2
human,CKAP4
human,YWHAQ
human,TMED10
human,ASCC3
human,ADIRF
human,UQCR11
human,CLP1
human,FERMT2
human,COPS6
human,RAB32
human,MAPRE2
human,CCNI
human,KCNQ1OT1
human,GCN1
human,IGAD1
human,COPS5
human,METAP2
human,IMMT
human,LILRB5
human,SLC38A3
human,SF3B2
human,SDS
human,ILVBL
human,SLC27A5
human,SLC27A4
human,SLC27A3
human,SLC27A2
human,KIF2C
human,SPINK5
human,LILRB4
human,CCDC85B
human,IL24
human,GLIPR1
human,TLK2
human,KLK11
human,TMSB15A
human,KDELR2
human,KDELR3
human,ATF7
human,SNRNP27
human,TMED1
human,LIAS
human,IFT27
human,RAB35
human,TDRKH
human,VAX1
human,LILRA1
human,LILRB3
human,LILRA3
human,LILRA2
human,SERPINB8P1
human,RBPMS
human,RAB31
human,ADAP1
human,DSTN
human,RIPK3
human,GTF2A1L
human,STON1
human,GUSBP14
human,PIM2
human,B4GAT1
human,GUSBP15
human,MID2
human,TENT4A
human,UPK1A
human,SLC35D2
human,ADRM1
human,NUS1P3
human,NUDT21
human,CPSF6
human,OGFR
human,ZPBP
human,DDX52
human,ABHD2
human,WWP1
human,WWP2
human,CNMD
human,DUS4L
human,SOX30
human,CNTRL
human,UBE2C
human,SNRNP35
human,DEPP1
human,CYB561D2
human,RAPGEF4
human,TMEM115
human,DUSP14
human,TOPBP1
human,TRIM31
human,STMN2
human,TPPP
human,HSF2BP
human,TRIOBP
human,RER1
human,DNAJB4
human,KERA
human,ESM1
human,DIDO1
human,ADAM30
human,ADAM29
human,WDR5
human,SPACA9
human,ADAMTS13
human,CACFD1
human,ADAMTS8
human,ADAMTS5
human,NUP42
human,PRSS23
human,PTPN21
human,HNRNPUL1
human,ATE1
human,RPP14
human,KRR1
human,KATNA1
human,PRDM7
human,PRDM5
human,PRDM4
human,HIBADH
human,CIT
human,FGFR1OP
human,EMILIN1
human,BTN3A2
human,BTN3A1
human,BTN2A1
human,PTPRT
human,RCAN3
human,FAF1
human,CD160
human,KIF3A
human,POLR3A
human,CLASRP
human,ZWINT
human,CAPN11
human,CAPN10
human,KPTN
human,CDC42EP1
human,SLC7A9
human,PWP1
human,TBC1D8
human,CDC37
human,IL1RAPL1
human,PKIG
human,KAT7
human,DMC1
human,PLAAT3
human,GLMN
human,HHLA3
human,HHLA2
human,BVES
human,CORO1A
human,WDR45
human,FICD
human,AP4S1
human,LDB3
human,PTP4A3
human,LSM6
human,RABL2B
human,RABL2A
human,ERLIN2
human,ERG28
human,NUDT6
human,NUDT4
human,NUDT5
human,NUDT3
human,SOX21
human,FSTL1
human,PSIP1
human,WDHD1
human,FAM107A
human,STRAP
human,INSL6
human,ADAMTS7
human,ADAMTS6
human,BAZ2A
human,BAZ1A
human,LZTS1
human,ZNF277
human,WDR6
human,TREH
human,SLC2A6
human,MAP4K5
human,MAP4K1
human,INMT
human,RASSF1
human,PKP3
human,NISCH
human,CELF3
human,CEP250
human,PTENP1
human,DYX3
human,WBP4
human,ABCB8
human,SEC23IP
human,WIF1
human,SUPT16H
human,ANXA10
human,CHEK2
human,POLI
human,KLK8
human,MST1P2
human,FZD10
human,PLPBP
human,IRAK3
human,AKAP13
human,AKAP11
human,AKAP10
human,DDX20
human,TREX2
human,DUSP10
human,MRPL3
human,MST1L
human,RPL35
human,GALNT6
human,GALNT5
human,RASSF8
human,PRAF2
human,SEC63
human,POLG2
human,HPS5
human,PDCD10
human,RNF139
human,RNF24
human,CA5B
human,PADI2
human,PMF1
human,ZHX1
human,GPR176
human,NXPH4
human,NXPH3
human,NXPH2
human,GPR45
human,PTGDR2
human,PACSIN2
human,MAN1B1
human,SLC6A14
human,HRH3
human,TP53TG1
human,DCTN3
human,FILIP1L
human,XPOT
human,CHP1
human,SP140
human,PXMP4
human,DUSP12
human,SNF8
human,DDX19B
human,NRM
human,PRR4
human,ATXN2L
human,USP18
human,KLHL2
human,SYNRG
